danmaku,zone,time,total_time
这不是抗癌片，这是爱情片,technology,80.59500,875
PGone,technology,46.18800,875
沈老师今天没来,technology,871.29500,875
希望国产药能做好,technology,512.99000,875
时尚,technology,315.36900,875
国家越来越好,technology,861.19000,875
家庭线比爱情线好看,technology,771.85900,875
这种规模的采购买方强势很正常,technology,399.28600,875
罕见病不管的商业保险？你咨询过没？1块钱保费赔100万的那是真没有？,technology,822.97900,875
国外药更贵  ,technology,138.47400,875
？？？？,technology,448.81600,875
肝不好脸就黑,technology,39.04600,875
易烊千玺我认为是这个年代最好演艺圈新秀了,technology,87.67800,875
哎,technology,623.82900,875
脸怎么看着有点青,technology,12.58700,875
北美精算师,technology,376.98000,875
发量感人,technology,177.50900,875
他只是一个孩子，他想活着他有什么错,technology,565.00800,875
1.速拯救我的生命,technology,21.60000,875
?????,technology,651.87100,875
肝病面容，看视频的医学生，懂得起噻，病因是什么不用我多说了吧，狗头,technology,57.35900,875
如果有一万种罕见病，每种就只有不到万分之一的人得病,technology,539.20600,875
王骁怎么了,technology,196.66600,875
伟哥,technology,553.77900,875
太吓人了,technology,415.15900,875
辛苦了,technology,349.66000,875
哈哈哈哈哈哈哈哈哈哈哈哈好,technology,14.13900,875
不喜欢感情线，不合时宜地拉低了电影档次,technology,797.48900,875
突然想起来这个我们学过,technology,467.82000,875
现实...,technology,483.00000,875
钱不够,technology,161.82300,875
希望能成为药神第二推动进步,technology,811.67900,875
但是小红花爱情线多了点，其他都很好,technology,85.75800,875
懂了。价格换市场,technology,259.17900,875
肝,technology,9.37800,875
我不敢去看这个电影 因为我妈就是脑癌走的,technology,851.84000,875
感觉好刺激，港产片玩showhand的赶脚,technology,396.44200,875
脸色应该是绿幕,technology,225.99700,875
这期值得三连,technology,867.02800,875
医师路过，拼死拼活上班值班，工资真的不高,technology,276.28100,875
3.5w一支单抗pd1,technology,516.80700,875
我要小红不要花,technology,15.80400,875
刷到9.4,technology,70.38600,875
现在住院治疗医药费很便宜，我听见一住院老头说的，他买药时嫌药店药太贵,technology,249.38200,875
罕见病有一些不致命，并没有那么可怕,technology,534.10200,875
高端砍价对线,technology,360.13300,875
珍惜干帝吧！,technology,9.93900,875
肝帝头怎么歪了,technology,102.74300,875
高端砍价局,technology,355.75300,875
一键三花,technology,826.94100,875
肝帝 头怎么歪了,technology,91.11600,875
伟哥,technology,559.54800,875
淋巴切除手术有一个造影用的碳纳米混悬什么什么的。 5K多一小只。医保还没得报。,technology,510.92300,875
现在我是扛把子,technology,18.54100,875
做头发吗,technology,485.83600,875
官网卧龙,technology,14.84500,875
这可比观海的医保强多了,technology,270.44300,875
官网新儿子,technology,9.66200,875
来了来了,technology,2.44300,875
直接腰斩666,technology,28.45900,875
哈哈哈哈哈哈哈哈啊哈哈,technology,440.86300,875
肝帝登基,technology,17.16200,875
人间烟火气，最抚凡人心,technology,728.98500,875
泪目,technology,742.50100,875
泪目，pd1，怎么不早点进医保,technology,156.56300,875
什么时候房子也能这样弄啊！！！,technology,369.87600,875
今年很多题材感觉都能改成好电影,technology,740.73400,875
这大爷和我用同款药,technology,242.03100,875
名场面了,technology,374.46500,875
本来就是这么读的，别挑毛病了,technology,37.75900,875
肝帝脸色有点柑地,technology,158.16100,875
凡事都有一个发展的过程，多些宽容,technology,836.23200,875
药企不做慈善，要挣钱的，况且有些人做慈善也是为了挣钱,technology,601.86200,875
夏东海？,technology,62.59300,875
科学技术，工业制造，这是袁硬实力,technology,841.45100,875
那你需要去干休所，特护病房看看,technology,857.37200,875
没办法 开发成本几百亿,technology,678.54200,875
说医保没用的是没生过病吧，生个大点的病你就知道医保的作用了,technology,182.65200,875
下次换个滤镜啊，面色怪怪的,technology,228.81400,875
珍惜,technology,860.93600,875
我没误会？？？,technology,438.21200,875
13亿人参保，什么概念,technology,419.97600,875
这个手势，是不是信条里的接头暗号啊,technology,485.52400,875
扣钱，jue角,technology,67.54400,875
保险国家一直大力推广但收效甚微，民间对保险的误解甚至是偏见还是很大,technology,700.94200,875
自闭症可以去好的儿童康复医院可以治疗好的,technology,703.80600,875
代表国家的工作人员不会收贿的,technology,405.25000,875
燕子诶,technology,794.94300,875
罕见病真的没办法，认命吧，有时候运气不好是没救的，不是钱的问题,technology,567.09900,875
配不配活着看你的命运吧，别人没有义务无条件救你,technology,682.31100,875
这有点过于不罕见了吧,technology,531.62300,875
加大科研投入，把握未来,technology,683.51800,875
口岸价是个什么概念 比口岸价还低是个什么概念,technology,374.02400,875
发展自主工业，掌握核心科技,technology,667.21500,875
人体实验总的来说利大于弊，大家不要带着有色眼镜一听这个词就本能反感,technology,613.96000,875
主角（觉）吧……汗颜,technology,67.09500,875
前面那个，残次品你想怎么定义,technology,745.12700,875
没有多少客户，研发费用摊的每个人的价格就很高,technology,649.31400,875
美国80％多的药都是进口的印度仿制药,technology,665.74900,875
忘记标题,technology,840.91300,875
热乎,technology,3.95900,875
贾先生:？？？,technology,467.91500,875
罕见病呢！这是天命,technology,693.15400,875
之前有药企研发失败，直接破产,technology,635.13600,875
真-砍王,technology,193.85400,875
我一直在看眼睛,technology,622.91000,875
前面说商业保险的，很多病不保而且贵！,technology,828.33000,875
圣雄肝帝！,technology,10.38800,875
这个成本是人命,technology,619.80700,875
那没办法，人家药企回不了本,technology,536.11700,875
怎么难，入了医保13亿市场，合理制定价格还是很多利润,technology,343.03500,875
电车难题,technology,610.03100,875
当年就住在江西省肿瘤医院附近,technology,711.76000,875
压得太死，会不会影响药企的研发能力,technology,97.04000,875
才反应过来。。。。,technology,458.78200,875
这才是真正意义上双盲实验,technology,414.37100,875
car-T,technology,656.79300,875
精算师都下场了，菜市场要是谈成这样卖的是恐龙蛋？,technology,371.71200,875
\,technology,195.04500,875
美国医疗缺了患者这环。,technology,199.14500,875
真是囚徒困境,technology,620.74200,875
五分钟名场面,technology,404.33200,875
加油,technology,874.64500,875
小红花超感人,technology,79.42600,875
哈哈哈哈哈哈哈哈哈哈哈哈,technology,157.79400,875
自闭症吃药不过是缓解，要想好还得看自己,technology,696.65800,875
666,technology,871.83400,875
你和沈逸老师比谁更能肝是不？,technology,22.52600,875
罕见病有很多，每一种的人很少，这些统称罕见病,technology,530.24400,875
说得好,technology,830.41100,875
你们其实可以脑补下那个场面 大妈砍价是平民级 这个是国家级 都是打太极的高手,technology,452.22200,875
核心问题不是药价 器械价 医院的利润,technology,233.92700,875
",2333",technology,26.87000,875
罕见病人数少，研发相关药品没赚头,technology,526.90500,875
作为业内的 说真的最大的问题是医保费用在很多地方被乱用！,technology,187.92900,875
肝帝退位，让沈逸老师登基,technology,40.87700,875
为什么脸有点绿,technology,26.10000,875
哎……,technology,755.05100,875
这便签纸卖吗,technology,416.30300,875
头发长了,technology,15.94800,875
血友病人路过,technology,187.66100,875
国家太棒了！,technology,441.22100,875
男猪脚,technology,66.31500,875
想想都头大,technology,384.34200,875
我们的市场足够大，没有比这更大的，所以应该是最便宜的,technology,251.02000,875
多是因为这个总裁杀惨了 你可以自己去找他的视频看,technology,363.32800,875
这期文案太精彩了,technology,848.64900,875
账面数据罢了,technology,234.11400,875
2333没了,technology,24.10200,875
生物进化难免有残次品，虽然很残忍，但确实是事实。,technology,735.33600,875
医生收入不高？扯淡，他们的工资奖金我看过的，绝对的一等一水平,technology,266.95800,875
没利润能给你降50％？,technology,212.98900,875
??,technology,647.97100,875
阿卡林省点赞,technology,731.29800,875
热乎,technology,5.70000,875
肝界扛把子,technology,33.13300,875
哈哈，看上去确实脸色发青,technology,168.10900,875
5W一个月，要吃一辈子，一般人还是用不了,technology,461.21800,875
你没有经历过又不代表没有,technology,474.10700,875
发达国家也不能全覆盖吧,technology,162.07800,875
可以不要这个滤镜吗，肝带,technology,861.35800,875
怎么这么像之江饭店。。,technology,276.74500,875
恶搞,technology,467.32800,875
准备跑路,technology,843.49000,875
说可怜的了解过药企么,technology,433.95100,875
天青色的肝帝~,technology,233.91200,875
热乎的很,technology,3.92700,875
福莫特罗？？,technology,242.02300,875
我们这的肿瘤医院附近也有,technology,710.72300,875
懂肝宁！,technology,13.37200,875
pd-l1去年生物考试经常出现,technology,484.58200,875
肝帝换个头型！,technology,20.45500,875
罕见病药本来就少，量也小，太难了,technology,498.55600,875
脸好绿呀,technology,16.05800,875
这电影不好看,technology,824.98500,875
已经比欧美自己买贵死了的保险好多了,technology,253.60300,875
好刺激啊！,technology,414.59900,875
热乎,technology,6.43000,875
95%的超级市场，肯定是大佬，优势太大了,technology,404.45900,875
如果不是四字演的，我早就去看了,technology,492.35200,875
扛把子！,technology,16.57900,875
疾病就是自然进化过程吗?,technology,582.32100,875
药企成本在开发,technology,455.97300,875
名场面,technology,147.57400,875
作为家里有得过癌症的人，这个电影真的很打动我,technology,99.37900,875
